Stem,Status,Description,LineData
Leaf_Phomopsis_Leaf_Phomopsis_218_jpg.rf.9a5484ec4e0f83255f049b9e67beb3fa,MALFORMED,Invalid part count,3 0.35625 0 0.5109375 0 0.5125 0.003125 0.5296875 0.003125 0.53125 0.00625 0.546875 0.00625 0.5484375 0.003125 0.5546875 0.003125 0.55625 0 0.6859375 0 0.6875 0.003125 0.6921875 0.003125 0.69375 0.00625 0.6984375 0.00625 0.7 0.003125 0.7109375 0.003125 0.7125 0 0.7984375 0 0.8 0.003125 0.80625 0.003125 0.8078125 0 0.8171875 0 0.81875 0.003125 0.8296875 0.003125 0.83125 0.00625 0.8359375 0.00625 0.8375 0.003125 0.84375 0.003125 0.8453125 0 0.859375 0 0.8609375 0.003125 0.8921875 0.003125 0.89375 0 0.9921875 0 0.99375 0.0046875 0.9984375 0.0078125 0.9984375 0.0390625 0.996875 0.0515625 0.99375 0.053125 0.99375 0.05625 0.9984375 0.0609375 0.9984375 0.1984375 0.996875 0.2046875 0.99375 0.20625 0.996875 0.2078125 0.996875 0.2296875 0.99375 0.23125 0.9984375 0.2328125 0.9984375 0.2734375 0.996875 0.2859375 0.99375 0.2875 0.99375 0.29375 0.996875 0.2953125 0.9984375 0.3 0.9984375 0.4734375 0.996875 0.4890625 0.99375 0.490625 0.9890625 0.5015625 0.9734375 0.5171875 0.95625 0.5171875 0.9546875 0.5140625 0.90625 0.5140625 0.9046875 0.5171875 0.9 0.5171875 0.8921875 0.5265625 0.8875 0.5265625 0.884375 0.53125 0.878125 0.53125 0.8765625 0.534375 0.8703125 0.5359375 0.8671875 0.5421875 0.8609375 0.54375 0.8484375 0.5421875 0.84375 0.5359375 0.8375 0.534375 0.83125 0.525 0.825 0.521875 0.8234375 0.515625 0.803125 0.496875 0.803125 0.49375 0.79375 0.484375 0.79375 0.48125 0.7875 0.4765625 0.7859375 0.4703125 0.775 0.4609375 0.775 0.4578125 0.7703125 0.4546875 0.76875 0.45 0.7625 0.446875 0.75625 0.4328125 0.75 0.4296875 0.75 0.425 0.7453125 0.421875 0.74375 0.415625 0.7375 0.409375 0.7359375 0.403125 0.7328125 0.4015625 0.73125 0.39375 0.728125 0.3921875 0.728125 0.3875 0.7203125 0.3796875 0.71875 0.3703125 0.715625 0.36875 0.715625 0.3625 0.7125 0.3609375 0.7109375 0.353125 0.7078125 0.3515625 0.70625 0.34375 0.703125 0.3421875 0.703125 0.3375 0.7 0.3359375 0.6984375 0.325 0.6953125 0.3234375 0.69375 0.3109375 0.6875 0.3046875 0.6875 0.2984375 0.6859375 0.29375 0.6828125 0.2921875 0.68125 0.28125 0.678125 0.2796875 0.678125 0.2734375 0.675 0.271875 0.675 0.2625 0.6734375 0.25625 0.6703125 0.2546875 0.6703125 0.2453125 0.6625 0.24375 0.6609375 0.2453125 0.6609375 0.3359375 0.659375 0.3375 0.6609375 0.3453125 0.6609375 0.371875 0.659375 0.3734375 0.6609375 0.421875 0.659375 0.4234375 0.659375 0.4546875 0.65625 0.45625 0.65625 0.471875 0.659375 0.4734375 0.659375 0.49375 0.65625 0.4953125 0.6546875 0.596875 0.6515625 0.5984375 0.6515625 0.61875 0.6484375 0.6203125 0.646875 0.6421875 0.64375 0.64375 0.6421875 0.6765625 0.6390625 0.678125 0.6390625 0.6890625 0.6359375 0.690625 0.634375 0.6984375 0.634375 0.7171875 0.63125 0.71875 0.6296875 0.734375 0.6265625 0.7359375 0.6265625 0.74375 0.6234375 0.7453125 0.621875 0.7640625 0.61875 0.765625 0.6171875 0.7796875 0.6140625 0.78125 0.6140625 0.7859375 0.6109375 0.7875 0.609375 0.8015625 0.60625 0.803125 0.6046875 0.821875 0.5984375 0.828125 0.5984375 0.834375 0.596875 0.8390625 0.59375 0.840625 0.5921875 0.8515625 0.5859375 0.8578125 0.5859375 0.8640625 0.584375 0.86875 0.58125 0.8703125 0.5796875 0.88125 0.5734375 0.8859375 0.571875 0.8921875 0.5640625 0.9 0.5640625 0.9046875 0.55625 0.9109375 0.5546875 0.9171875 0.5484375 0.9203125 0.5421875 0.934375 0.5375 0.9359375 0.534375 0.9421875 0.5265625 0.9484375 0.5265625 0.9515625 0.5015625 0.975 0.5015625 0.9796875 0.4890625 0.990625 0.4890625 0.99375 0.4859375 0.99375 0.484375 0.996875 0.453125 0.996875 0.45 0.99375 0.4484375 0.9859375 0.4453125 0.984375 0.44375 0.9734375 0.4375 0.96875 0.4359375 0.9609375 0.428125 0.9546875 0.428125 0.95 0.41875 0.9421875 0.41875 0.9375 0.4125 0.934375 0.40625 0.9203125 0.4 0.9171875 0.4 0.9125 0.390625 0.9046875 0.390625 0.9 0.3828125 0.89375 0.38125 0.8859375 0.3734375 0.8796875 0.3734375 0.875 0.365625 0.8671875 0.365625 0.8625 0.3625 0.8609375 0.3625 0.8578125 0.3578125 0.8546875 0.3578125 0.8484375 0.35625 0.84375 0.353125 0.8421875 0.353125 0.8359375 0.3453125 0.8265625 0.34375 0.815625 0.340625 0.8140625 0.340625 0.8078125 0.3375 0.80625 0.3359375 0.790625 0.3328125 0.7890625 0.33125 0.7734375 0.328125 0.771875 0.328125 0.7625 0.325 0.7609375 0.3234375 0.7484375 0.3203125 0.746875 0.31875 0.73125 0.315625 0.7296875 0.315625 0.7203125 0.3125 0.71875 0.3109375 0.7 0.3078125 0.6984375 0.30625 0.6609375 0.303125 0.659375 0.303125 0.65 0.3 0.6484375 0.2984375 0.603125 0.2953125 0.6015625 0.29375 0.5921875 0.29375 0.55625 0.290625 0.5546875 0.290625 0.5109375 0.2875 0.509375 0.2875 0.503125 0.290625 0.5015625 0.290625 0.4578125 0.29375 0.45625 0.29375 0.43125 0.290625 0.4296875 0.290625 0.4234375 0.29375 0.421875 0.2953125 0.3578125 0.2984375 0.35625 0.3 0.33125 0.303125 0.3296875 0.3 0.3234375 0.303125 0.321875 0.303125 0.2859375 0.30625 0.284375 0.3078125 0.24375 0.3109375 0.2421875 0.3125 0.1828125 0.315625 0.18125 0.315625 0.16875 0.31875 0.1671875 0.3203125 0.1328125 0.3234375 0.13125 0.325 0.1109375 0.328125 0.109375 0.328125 0.0984375 0.33125 0.096875 0.3328125 0.06875 0.3359375 0.0671875 0.3375 0.0484375 0.340625 0.046875 0.340625 0.040625 0.34375 0.0390625 0.3453125 0.0234375 0.3484375 0.021875 0.35 0.0109375 0.35625 0.0046875 0.35625 0.0015625
Leaf_Phomopsis_Leaf_Phomopsis_218_jpg.rf.b0a13b43a978c56df12ee54c40bcd3c3,MALFORMED,Invalid part count,3 0.35625 0 0.5109375 0 0.5125 0.003125 0.5296875 0.003125 0.53125 0.00625 0.546875 0.00625 0.5484375 0.003125 0.5546875 0.003125 0.55625 0 0.6859375 0 0.6875 0.003125 0.6921875 0.003125 0.69375 0.00625 0.6984375 0.00625 0.7 0.003125 0.7109375 0.003125 0.7125 0 0.7984375 0 0.8 0.003125 0.80625 0.003125 0.8078125 0 0.8171875 0 0.81875 0.003125 0.8296875 0.003125 0.83125 0.00625 0.8359375 0.00625 0.8375 0.003125 0.84375 0.003125 0.8453125 0 0.859375 0 0.8609375 0.003125 0.8921875 0.003125 0.89375 0 0.9921875 0 0.99375 0.0046875 0.9984375 0.0078125 0.9984375 0.0390625 0.996875 0.0515625 0.99375 0.053125 0.99375 0.05625 0.9984375 0.0609375 0.9984375 0.1984375 0.996875 0.2046875 0.99375 0.20625 0.996875 0.2078125 0.996875 0.2296875 0.99375 0.23125 0.9984375 0.2328125 0.9984375 0.2734375 0.996875 0.2859375 0.99375 0.2875 0.99375 0.29375 0.996875 0.2953125 0.9984375 0.3 0.9984375 0.4734375 0.996875 0.4890625 0.99375 0.490625 0.9890625 0.5015625 0.9734375 0.5171875 0.95625 0.5171875 0.9546875 0.5140625 0.90625 0.5140625 0.9046875 0.5171875 0.9 0.5171875 0.8921875 0.5265625 0.8875 0.5265625 0.884375 0.53125 0.878125 0.53125 0.8765625 0.534375 0.8703125 0.5359375 0.8671875 0.5421875 0.8609375 0.54375 0.8484375 0.5421875 0.84375 0.5359375 0.8375 0.534375 0.83125 0.525 0.825 0.521875 0.8234375 0.515625 0.803125 0.496875 0.803125 0.49375 0.79375 0.484375 0.79375 0.48125 0.7875 0.4765625 0.7859375 0.4703125 0.775 0.4609375 0.775 0.4578125 0.7703125 0.4546875 0.76875 0.45 0.7625 0.446875 0.75625 0.4328125 0.75 0.4296875 0.75 0.425 0.7453125 0.421875 0.74375 0.415625 0.7375 0.409375 0.7359375 0.403125 0.7328125 0.4015625 0.73125 0.39375 0.728125 0.3921875 0.728125 0.3875 0.7203125 0.3796875 0.71875 0.3703125 0.715625 0.36875 0.715625 0.3625 0.7125 0.3609375 0.7109375 0.353125 0.7078125 0.3515625 0.70625 0.34375 0.703125 0.3421875 0.703125 0.3375 0.7 0.3359375 0.6984375 0.325 0.6953125 0.3234375 0.69375 0.3109375 0.6875 0.3046875 0.6875 0.2984375 0.6859375 0.29375 0.6828125 0.2921875 0.68125 0.28125 0.678125 0.2796875 0.678125 0.2734375 0.675 0.271875 0.675 0.2625 0.6734375 0.25625 0.6703125 0.2546875 0.6703125 0.2453125 0.6625 0.24375 0.6609375 0.2453125 0.6609375 0.3359375 0.659375 0.3375 0.6609375 0.3453125 0.6609375 0.371875 0.659375 0.3734375 0.6609375 0.421875 0.659375 0.4234375 0.659375 0.4546875 0.65625 0.45625 0.65625 0.471875 0.659375 0.4734375 0.659375 0.49375 0.65625 0.4953125 0.6546875 0.596875 0.6515625 0.5984375 0.6515625 0.61875 0.6484375 0.6203125 0.646875 0.6421875 0.64375 0.64375 0.6421875 0.6765625 0.6390625 0.678125 0.6390625 0.6890625 0.6359375 0.690625 0.634375 0.6984375 0.634375 0.7171875 0.63125 0.71875 0.6296875 0.734375 0.6265625 0.7359375 0.6265625 0.74375 0.6234375 0.7453125 0.621875 0.7640625 0.61875 0.765625 0.6171875 0.7796875 0.6140625 0.78125 0.6140625 0.7859375 0.6109375 0.7875 0.609375 0.8015625 0.60625 0.803125 0.6046875 0.821875 0.5984375 0.828125 0.5984375 0.834375 0.596875 0.8390625 0.59375 0.840625 0.5921875 0.8515625 0.5859375 0.8578125 0.5859375 0.8640625 0.584375 0.86875 0.58125 0.8703125 0.5796875 0.88125 0.5734375 0.8859375 0.571875 0.8921875 0.5640625 0.9 0.5640625 0.9046875 0.55625 0.9109375 0.5546875 0.9171875 0.5484375 0.9203125 0.5421875 0.934375 0.5375 0.9359375 0.534375 0.9421875 0.5265625 0.9484375 0.5265625 0.9515625 0.5015625 0.975 0.5015625 0.9796875 0.4890625 0.990625 0.4890625 0.99375 0.4859375 0.99375 0.484375 0.996875 0.453125 0.996875 0.45 0.99375 0.4484375 0.9859375 0.4453125 0.984375 0.44375 0.9734375 0.4375 0.96875 0.4359375 0.9609375 0.428125 0.9546875 0.428125 0.95 0.41875 0.9421875 0.41875 0.9375 0.4125 0.934375 0.40625 0.9203125 0.4 0.9171875 0.4 0.9125 0.390625 0.9046875 0.390625 0.9 0.3828125 0.89375 0.38125 0.8859375 0.3734375 0.8796875 0.3734375 0.875 0.365625 0.8671875 0.365625 0.8625 0.3625 0.8609375 0.3625 0.8578125 0.3578125 0.8546875 0.3578125 0.8484375 0.35625 0.84375 0.353125 0.8421875 0.353125 0.8359375 0.3453125 0.8265625 0.34375 0.815625 0.340625 0.8140625 0.340625 0.8078125 0.3375 0.80625 0.3359375 0.790625 0.3328125 0.7890625 0.33125 0.7734375 0.328125 0.771875 0.328125 0.7625 0.325 0.7609375 0.3234375 0.7484375 0.3203125 0.746875 0.31875 0.73125 0.315625 0.7296875 0.315625 0.7203125 0.3125 0.71875 0.3109375 0.7 0.3078125 0.6984375 0.30625 0.6609375 0.303125 0.659375 0.303125 0.65 0.3 0.6484375 0.2984375 0.603125 0.2953125 0.6015625 0.29375 0.5921875 0.29375 0.55625 0.290625 0.5546875 0.290625 0.5109375 0.2875 0.509375 0.2875 0.503125 0.290625 0.5015625 0.290625 0.4578125 0.29375 0.45625 0.29375 0.43125 0.290625 0.4296875 0.290625 0.4234375 0.29375 0.421875 0.2953125 0.3578125 0.2984375 0.35625 0.3 0.33125 0.303125 0.3296875 0.3 0.3234375 0.303125 0.321875 0.303125 0.2859375 0.30625 0.284375 0.3078125 0.24375 0.3109375 0.2421875 0.3125 0.1828125 0.315625 0.18125 0.315625 0.16875 0.31875 0.1671875 0.3203125 0.1328125 0.3234375 0.13125 0.325 0.1109375 0.328125 0.109375 0.328125 0.0984375 0.33125 0.096875 0.3328125 0.06875 0.3359375 0.0671875 0.3375 0.0484375 0.340625 0.046875 0.340625 0.040625 0.34375 0.0390625 0.3453125 0.0234375 0.3484375 0.021875 0.35 0.0109375 0.35625 0.0046875 0.35625 0.0015625
Leaf_Phomopsis_Leaf_Phomopsis_219,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_22,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_220,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_221,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_222,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_223,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_224,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_225,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_226,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_227,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_228,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_229,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_23,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_230,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_231,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_232,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_233,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_234,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_235,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_236,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_237,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_238,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_239,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_24,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_240,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_241,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_242,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_243,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_244,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_245,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_246,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_247,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_248,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_249,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_25,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_250,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_251,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_252,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_253,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_254,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_255,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_256,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_257,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_258,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_259,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_26,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_260,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_261,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_262,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_263,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_264,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_265,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_266,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_267,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_268,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_269,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_27,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_270,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_271,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_272,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_273,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_274,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_275,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_276,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_277,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_278,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_279,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_28,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_280,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_281,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_282,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_283,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_284,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_285,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_286,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_287,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_288,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_289,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_29,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_290,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_291,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_292,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_293,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_294,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_295,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_296,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_297,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_298,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_299,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_3,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_30,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_300,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_301,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_302,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_303,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_304,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_305,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_305_jpg.rf.01bc5286c3d40b0450bb8b4b3a47f5fe,MALFORMED,Invalid part count,3 0.00625 0 0.0984375 0 0.1 0.003125 0.1328125 0.003125 0.134375 0 0.1453125 0 0.146875 0.003125 0.175 0.003125 0.1765625 0 0.2421875 0 0.2453125 0.003125 0.2453125 0.009375 0.2421875 0.0109375 0.240625 0.034375 0.2375 0.0359375 0.2359375 0.05625 0.2328125 0.0578125 0.2328125 0.06875 0.2296875 0.0703125 0.228125 0.084375 0.225 0.0859375 0.2234375 0.10625 0.2171875 0.1125 0.215625 0.1296875 0.2125 0.13125 0.2109375 0.14375 0.2078125 0.1453125 0.2078125 0.1546875 0.2046875 0.15625 0.203125 0.1640625 0.2 0.165625 0.1984375 0.1765625 0.1953125 0.178125 0.1953125 0.1921875 0.1921875 0.19375 0.190625 0.20625 0.1875 0.2078125 0.1859375 0.2234375 0.1828125 0.225 0.1828125 0.234375 0.1796875 0.2359375 0.178125 0.2484375 0.175 0.25 0.1734375 0.2609375 0.1703125 0.2625 0.1703125 0.26875 0.1671875 0.2703125 0.165625 0.28125 0.1625 0.2828125 0.1609375 0.2875 0.1609375 0.29375 0.1578125 0.2953125 0.1578125 0.3015625 0.1546875 0.303125 0.153125 0.31875 0.15 0.3203125 0.1484375 0.33125 0.1453125 0.3328125 0.1453125 0.3390625 0.1421875 0.340625 0.140625 0.35625 0.1375 0.3578125 0.1359375 0.371875 0.1328125 0.3734375 0.128125 0.39375 0.125 0.3953125 0.1234375 0.409375 0.1203125 0.4109375 0.1203125 0.4171875 0.1171875 0.41875 0.115625 0.4265625 0.1125 0.428125 0.1109375 0.4359375 0.1078125 0.4375 0.1078125 0.4421875 0.1046875 0.44375 0.103125 0.4515625 0.1 0.453125 0.0984375 0.4640625 0.0921875 0.4703125 0.090625 0.48125 0.0875 0.4828125 0.0859375 0.496875 0.0828125 0.4984375 0.0828125 0.5046875 0.0796875 0.50625 0.078125 0.5109375 0.078125 0.5171875 0.0703125 0.525 0.0703125 0.5296875 0.0671875 0.53125 0.065625 0.5390625 0.0625 0.540625 0.0609375 0.5484375 0.0578125 0.55 0.0578125 0.5546875 0.0546875 0.55625 0.0484375 0.5734375 0.0421875 0.578125 0.040625 0.5859375 0.0375 0.5875 0.0359375 0.59375 0.0296875 0.6 0.0234375 0.6140625 0.0171875 0.6203125 0.0109375 0.634375 0.0015625 0.64375 0 0.6421875 0 0.5453125 0.0015625 0.54375 0.0015625 0.525 0 0.5234375 0 0.478125 0.0015625 0.4765625 0 0.46875 0 0.1125 0.0015625 0.1109375 0 0.10625 0 0.0703125 0.0015625 0.06875 0 0.0671875 0 0.00625 0.0015625 0.003125 0.00625 0.0015625
Leaf_Phomopsis_Leaf_Phomopsis_305_jpg.rf.464ebcdf75657cff1f26002af3bee8c7,MALFORMED,Invalid part count,3 0.00625 0 0.0984375 0 0.1 0.003125 0.1328125 0.003125 0.134375 0 0.1453125 0 0.146875 0.003125 0.175 0.003125 0.1765625 0 0.2421875 0 0.2453125 0.003125 0.2453125 0.009375 0.2421875 0.0109375 0.240625 0.034375 0.2375 0.0359375 0.2359375 0.05625 0.2328125 0.0578125 0.2328125 0.06875 0.2296875 0.0703125 0.228125 0.084375 0.225 0.0859375 0.2234375 0.10625 0.2171875 0.1125 0.215625 0.1296875 0.2125 0.13125 0.2109375 0.14375 0.2078125 0.1453125 0.2078125 0.1546875 0.2046875 0.15625 0.203125 0.1640625 0.2 0.165625 0.1984375 0.1765625 0.1953125 0.178125 0.1953125 0.1921875 0.1921875 0.19375 0.190625 0.20625 0.1875 0.2078125 0.1859375 0.2234375 0.1828125 0.225 0.1828125 0.234375 0.1796875 0.2359375 0.178125 0.2484375 0.175 0.25 0.1734375 0.2609375 0.1703125 0.2625 0.1703125 0.26875 0.1671875 0.2703125 0.165625 0.28125 0.1625 0.2828125 0.1609375 0.2875 0.1609375 0.29375 0.1578125 0.2953125 0.1578125 0.3015625 0.1546875 0.303125 0.153125 0.31875 0.15 0.3203125 0.1484375 0.33125 0.1453125 0.3328125 0.1453125 0.3390625 0.1421875 0.340625 0.140625 0.35625 0.1375 0.3578125 0.1359375 0.371875 0.1328125 0.3734375 0.128125 0.39375 0.125 0.3953125 0.1234375 0.409375 0.1203125 0.4109375 0.1203125 0.4171875 0.1171875 0.41875 0.115625 0.4265625 0.1125 0.428125 0.1109375 0.4359375 0.1078125 0.4375 0.1078125 0.4421875 0.1046875 0.44375 0.103125 0.4515625 0.1 0.453125 0.0984375 0.4640625 0.0921875 0.4703125 0.090625 0.48125 0.0875 0.4828125 0.0859375 0.496875 0.0828125 0.4984375 0.0828125 0.5046875 0.0796875 0.50625 0.078125 0.5109375 0.078125 0.5171875 0.0703125 0.525 0.0703125 0.5296875 0.0671875 0.53125 0.065625 0.5390625 0.0625 0.540625 0.0609375 0.5484375 0.0578125 0.55 0.0578125 0.5546875 0.0546875 0.55625 0.0484375 0.5734375 0.0421875 0.578125 0.040625 0.5859375 0.0375 0.5875 0.0359375 0.59375 0.0296875 0.6 0.0234375 0.6140625 0.0171875 0.6203125 0.0109375 0.634375 0.0015625 0.64375 0 0.6421875 0 0.5453125 0.0015625 0.54375 0.0015625 0.525 0 0.5234375 0 0.478125 0.0015625 0.4765625 0 0.46875 0 0.1125 0.0015625 0.1109375 0 0.10625 0 0.0703125 0.0015625 0.06875 0 0.0671875 0 0.00625 0.0015625 0.003125 0.00625 0.0015625
